Sr,District,Taluka,Circle,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Total RainFall,%RainFall,Rainy Days
12,,,Nampur,123.4,2.8,11.4,0.1,0.0,0.0,0.0,0.0,13.1,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7,31.4,4
13,,,Jaikheda,123.4,7.4,34.4,3.0,0.0,0.0,0.0,0.0,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,77.4,62.7,5
14,,,Virgaon,123.4,0.0,2.5,1.0,2.0,1.6,3.0,0.0,24.4,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.2,48.8,3
15,,,Dangsaudane,123.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,24.7,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3,28.6,2
16,,,Mulher,123.4,7.2,4.6,2.1,0.0,1.2,11.4,0.0,66.7,8.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.8,85.7,6
17,,,Taharabad,123.4,7.5,4.2,0.0,0.0,0.0,2.5,0.0,33.0,14.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,76.4,48.8,6
18,,Kalwan,Kalwan,156.6,3.2,0.0,0.2,1.0,6.2,6.0,0.0,42.6,15.0,2.4,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,0.0,0.0,0.0,0.0,108.2,69.1,7
19,,,Navibej,156.6,6.0,0.0,0.0,0.0,2.0,8.0,0.0,40.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,43.4,4
20,,,Mokbhangi,156.6,4.0,0.0,0.0,0.0,2.0,5.0,0.0,44.0,17.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,50.4,6
21,,,Kanashi,156.6,5.0,0.0,2.0,2.0,14.0,33.0,0.0,50.0,24.0,5.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,147,93.9,7
22,,,Dalwat,156.6,5.0,0.0,1.0,0.5,5.0,37.5,0.0,55.5,30.8,11.0,10.0,1.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,163.8,104.6,8
23,,,Abhona,156.6,3.0,0.0,0.0,0.0,8.0,6.0,0.0,27.0,25.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,55.3,7
24,,Nandgaon,Nandgaon,141.0,4.3,0.0,0.0,0.0,0.0,1.3,0.0,2.1,15.2,0.0,0.0,0.0,0.0,0.4,0.0,2.6,2.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,21.1,4
25,,,Manmad,141.0,12.2,0.0,0.0,0.0,0.0,7.4,0.0,2.4,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,17.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,40.4,5
26,,,Wehelgaon,141.0,26.0,12.0,0.0,7.0,0.0,13.0,0.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,73.8,7
27,,,Jategaon,141.0,27.0,0.0,0.0,8.0,0.0,15.0,0.0,20.0,27.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,108,76.6,8
28,,,Hisawal,141.0,2.3,0.0,0.0,0.0,0.0,3.2,0.0,2.0,6.7,0.0,0.0,0.0,0.0,0.0,1.6,0.0,1.4,0.0,1.8,3.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,7.3,3
29,,Surgana,Umberthana,323.6,28.5,3.6,4.1,4.7,6.2,16.6,5.4,22.7,62.5,28.0,27.2,2.0,3.6,7.6,1.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,5.2,5.0,0.0,262.1,81,17
30,,,Barhe,323.6,45.0,4.4,3.6,4.6,26.6,7.0,0.0,85.2,38.3,22.0,8.7,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,0.2,20.0,0.0,0.0,297.4,91.9,13
31,,,Borgaon,323.6,60.0,3.0,4.0,7.0,37.0,14.0,0.0,54.0,37.0,27.0,13.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261,80.7,10
32,,,Mankhed,323.6,10.2,0.5,1.0,0.9,6.9,6.5,0.0,10.4,11.4,9.9,8.2,1.8,9.0,0.7,0.0,0.0,0.0,0.6,0.0,1.1,0.7,0.0,0.0,0.0,0.0,20.0,0.0,30.2,0.0,0.0,130,40.2,10
33,,,Surgana,323.6,51.0, - ,2.1,3.0,14.2,21.4, - ,77.4,25.2,29.0,19.2,6.0,1.6,3.4,2.0, - ,0.0,2.2,14.8, - ,2.0, - , - ,0.0, - ,25.6, - ,32.0,110.0,0.0,442.1,272.4,14
34,,Nasik,Nasik,162.3,5.4,1.2,5.8,4.2,8.6,20.0,0.0,19.0,32.0,7.4,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,119.4,73.6,10
35,,,Deolali,162.3,30.0,4.8,1.6,17.0,12.0,8.2,0.0,11.8,30.0,5.0,3.6,0.0,0.4,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,0.0,0.0,0.0,0.0,144.6,89.1,10
36,,,Satpur,162.3,24.0,0.0,4.2,3.0,2.0,22.0,0.0,18.0,35.2,4.4,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,125.4,77.3,9
37,,,Girnare,162.3,15.0,10.7,14.5,5.6,9.6,12.3,5.2,25.2,34.2,8.9,12.4,4.0,5.3,3.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,177.9,109.6,15
38,,,Shinde,162.3,55.2,0.2,0.0,9.0,5.2,7.2,0.0,7.6,25.0,6.2,0.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,118,72.7,7
39,,,Madsangavi,162.3,6.2,0.2,14.8,6.0,5.4,26.2,0.0,8.8,13.6,3.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0,0.0,0.0,107.4,66.2,10
40,,,Makhmalabad,162.3,0.0,2.0,8.6,7.6,19.0,18.4,0.5,12.1,15.7,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,130.9,80.7,9
41,,,Pathardi,162.3,39.0,39.0,12.1,12.3,12.1,17.0,0.0,14.3,39.2,4.0,4.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,194.1,135.6,10
42,,Dindori,Dindori,143.1,10.0,0.0,1.0,8.0,3.0,5.0,0.0,19.0,9.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,82,57.3,9
43,,,Mohadi,143.1,11.0,1.0,3.0,2.0,7.0,1.0,0.0,3.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,30.7,6
44,,,Umarale,143.1,24.0,3.0,6.0,5.0,3.0,4.0,0.0,2.0,5.0,4.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,75,52.4,10
45,,,Nanashi,143.1,22.0,4.0,8.0,4.0,21.0,23.0,0.0,48.0,40.0,25.0,27.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,240,167.7,14
46,,,Koshimbe,143.1,4.0,5.0,8.0,4.0,10.0,8.0,0.0,18.0,27.0,24.0,15.0,1.0,8.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144,100.6,13
47,,,Kasbevani,143.1,3.0,0.0,5.0,3.0,5.0,11.0,0.0,11.0,16.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,44,9
48,,,Warkheda,143.1,6.0,5.0,1.0,5.0,3.0,2.0,0.0,10.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,65,14,7
49,,Egatpuri,Igatpuri,463.4,84.0,38.0,63.0,69.0,116.0,122.0,0.0,11.0,168.0,52.0,18.0,5.0,23.0,9.0,4.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,853,184.1,17
50,,,Ghoti,463.4,42.0,14.0,17.0,37.0,89.0,88.0,0.0,8.0,55.0,51.0,3.0,2.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,427,92.1,12
51,,,VadiWarhe,463.4,17.6,11.9,23.6,17.5,35.8,22.0,0.0,12.4,60.5,22.4,9.3,0.0,2.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,0.0,0.0,268.3,57.9,13
52,,,Nandgaon,463.4,48.0,3.0,4.0,13.0,38.0,52.0,0.0,3.0,60.0,9.0,7.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,260,56.1,13
53,,,Taket,463.4,31.4,0.7,1.8,6.4,21.3,31.4,0.0,1.6,44.5,5.7,3.6,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,158.8,34.3,8
54,,,Dhargaon,463.4,126.0,38.4,43.0,21.6,46.0,71.0,0.0,5.0,150.0,39.4,21.4,8.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.8,177.6,14
55,,Peth,Peth,337.1,79.0,3.0,13.0,8.0,33.0,17.0,1.0,70.0,36.0,30.0,35.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,65.0,12.0,0.0,0.0,0.0,414,122.8,14
56,,,Jogmodi,337.1,36.2,2.4,11.0,3.6,25.1,22.5,0.0,62.0,30.0,28.2,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,290,86,10
57,,,Kohor,337.1,64.2,5.1,8.6,2.8,13.2,26.0,0.0,47.2,42.0,22.1,18.4,0.0,4.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,290.1,229.5,13
58,,Niphad,Niphad,126.4,8.6,3.8,0.4,2.6,0.8,12.2,0.0,6.2,3.8,7.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.6,2.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.2,39.7,7
59,,,Pimpalgaon,126.4,4.0,0.0,3.0,5.5,5.0,3.0,0.0,4.0,13.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5,71.6,11
60,,,Ranwad,126.4,5.8,0.0,0.6,5.4,3.6,9.4,0.0,7.6,7.4,1.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,31.4,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.2,62.7,8
61,,,Lasalgaon,126.4,12.2,0.0,0.0,2.6,0.0,8.4,0.0,5.3,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,20.7,12.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.1,72.1,9
62,,,Chandori,126.4,5.0,0.8,0.6,5.4,3.0,6.4,0.0,0.0,7.8,4.2,3.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.8,72.6,9
63,,,Deogaon,126.4,50.0,25.0,0.0,0.0,0.0,6.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,97.3,8
64,,,Saykheda,126.4,4.4,4.2,0.2,2.4,2.2,11.4,0.2,0.8,7.8,1.6,1.8,0.0,0.0,0.0,0.0,0.0,0.0,3.4,29.9,10.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.6,66.9,8
65,,,Ozar,126.4,4.0,0.0,4.0,5.0,4.0,2.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,29.3,6
66,,,Nandur,126.4,42.8,4.4,0.4,0.0,1.8,4.2,0.0,4.2,10.0,0.6,1.8,0.0,0.0,0.0,0.0,0.0,6.2,9.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.8,60.9,8
67,,Sinnar,Sinnar,145.8,28.0,0.0,0.0,0.0,3.0,17.0,0.0,2.0,19.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129,88.5,9
68,,,Pandurli,145.8,20.0,0.0,0.0,5.6,13.6,28.6,0.0,6.2,23.2,2.5,0.0,1.2,0.0,0.0,0.0,0.0,0.0,40.4,0.0,0.0,11.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,153.9,105.6,8
69,,,Dubere,145.8,15.3,0.0,0.0,0.2,1.8,11.0,0.0,0.6,11.3,7.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,2.4,11.3,13.7,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6,55.3,7
70,,,Deopur,145.8,11.8,0.8,0.0,1.6,2.2,2.2,0.0,0.6,5.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,18.4,2
71,,,Wavi,145.8,5.2,0.0,0.0,0.0,0.9,3.6,0.0,0.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,8.8,3
72,,,Shaha,145.8,33.8,0.0,0.0,0.0,0.0,1.1,0.0,3.0,8.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2,33.7,3
73,,,Nandur,145.8,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,12.1,1
74,,Yevla,Yeola,124.4,54.0,35.0,0.0,0.0,0.0,18.0,0.0,3.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,35.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181,145.5,8
75,,,Nagarsul,124.4,20.4,16.0,0.6,0.7,1.0,0.6,0.0,4.6,22.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.0,2.8,27.4,8.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,107.1,86.1,7
76,,,Andarsul,124.4,4.6,33.4,0.0,0.0,2.8,25.4,0.0,4.8,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,3.6,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.6,99.4,9
77,,,Patoda,124.4,11.0,1.0,0.0,0.0,1.0,4.0,0.0,3.6,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.6,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4,32.5,6
78,,,Sawargaon,124.4,9.0,10.2,2.0,0.0,0.0,5.1,0.0,1.0,15.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.6,36.7,4
79,,,Jalgaon,124.4,27.4,14.0,0.6,0.0,0.4,2.6,0.0,2.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.8,36.9,3
80,,Chandwad,Chandwad,137.5,22.4,0.0,0.0,2.8,0.0,5.8,0.0,23.4,18.2,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.2,80.9,7
81,,,Raipur,137.5,25.8,0.0,0.0,1.3,1.4,5.0,0.0,6.4,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,0.0,15.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,92.3,67.1,7
82,,,Dighwad,137.5,20.0,0.0,0.0,3.0,0.0,9.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,42.9,7
83,,,Dugaon,137.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,44,32,5
84,,,Wadner,137.5,11.0,0.0,0.0,1.5,1.3,4.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,29.7,5
85,,,Wadali,137.5,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,5.1,0.0,2.1,0.0,0.0,0.0,0.0,0.0,3.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,6.3,5
86,,Trimbakeshwar,Tryambakeshwar,337.1,110.0,6.0,17.0,6.0,25.0,120.0,0.0,39.0,135.0,25.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,524,155.4,13
87,,,Welunje,337.1,3.0,8.0,16.0,17.0,14.0,42.0,4.0,21.0,119.0,32.0,19.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,304,90.2,11
88,,,Harsul,337.1,91.0,1.0,7.5,9.0,21.0,18.0,0.0,58.0,108.0,35.0,19.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,1.9,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,464.9,347.7,11
89,,Devali,Devala,133.7,23.0,1.6,0.0,0.4,0.0,3.8,0.0,11.0,25.0,0.2,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.6,49.8,4
90,,,Lohner,133.7,41.2,0.0,1.6,0.0,0.0,10.6,0.0,37.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.3,78.8,5
91,,,Umrane,133.7,16.0,0.0,0.0,0.0,0.0,9.0,0.0,10.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2,43.5,6
