Sr,District,Taluka,Circle,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
42,,,Pathardi,223.5,10.0,47.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,44.0,41.0,22.0,18.0,2.0,0.0,0.0,28.0,40.0,75.0,33.0,3.1,1.0,2.0,10.3,47.0,26.0,1.0,467.4,182.2,16
43,,Dindori,Dindori,256.5,11.0,19.0,13.0,9.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,8.0,25.0,50.0,38.0,16.0,9.0,0.0,13.0,1.0,20.0,27.0,33.0,10.0,2.0,5.0,73.0,60.0,11.0,3.0,473,184.4,23
44,,,Mohadi,256.5,2.0,21.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,27.0,5.0,6.0,1.0,0.0,14.0,0.0,20.0,9.0,6.0,2.0,0.0,0.0,32.0,37.0,4.0,0.0,214,83.4,14
45,,,Umarale,256.5,15.0,35.0,18.0,26.0,7.0,5.0,0.0,28.0,0.0,0.0,0.0,12.0,28.0,51.0,103.0,58.0,24.0,4.0,0.0,9.0,4.0,39.0,42.0,43.0,7.0,9.0,11.0,89.0,71.0,17.0,3.0,758,295.5,26
46,,,Nanashi,256.5,22.0,59.0,50.0,45.0,14.0,4.0,5.0,27.0,16.0,5.0,8.0,12.0,28.0,89.0,90.0,125.0,43.0,37.0,4.0,13.0,7.0,40.0,149.0,87.0,17.0,4.0,36.0,148.0,90.0,15.0,14.0,1303,508,31
47,,,Koshimbe,256.5,13.0,29.0,29.0,24.0,6.0,2.0,1.0,8.0,1.0,1.0,0.0,2.0,12.0,68.0,73.0,60.0,15.0,15.0,1.0,6.0,5.0,46.0,73.0,54.0,18.0,3.0,18.0,97.0,58.0,7.0,8.0,753,293.6,24
48,,,Kasbevani,256.5,6.0,20.0,18.0,18.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,6.0,34.0,48.0,32.0,7.0,2.0,0.0,22.0,1.0,26.0,42.0,39.0,3.0,1.0,6.0,43.0,32.0,8.0,0.0,423,164.9,21
49,,,Warkheda,256.5,7.0,16.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,31.0,52.0,21.0,11.0,2.0,3.0,6.0,1.0,17.0,20.0,29.0,5.0,2.0,3.0,37.0,27.0,3.0,1.0,325,24.3,20
50,,Egatpuri,Igatpuri,1339.8,79.0,74.0,47.0,39.0,17.0,4.0,42.0,68.0,11.0,8.0,26.0,9.0,72.0,193.0,145.0,78.0,59.0,58.0,14.0,19.0,143.0,153.0,138.0,107.0,47.0,44.0,30.0,76.0,94.0,17.0,19.0,1930,144.1,31
51,,,Ghoti,1339.8,73.0,67.0,29.0,41.0,11.0,9.0,16.0,13.0,2.0,0.0,33.0,12.0,38.0,101.0,67.0,60.0,38.0,30.0,5.0,11.0,105.0,127.0,105.0,85.0,50.0,44.0,31.0,43.0,53.0,16.0,14.0,1329,99.2,29
52,,,VadiWarhe,1339.8,32.0,39.0,46.0,31.0,8.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,24.0,53.0,79.0,68.0,52.0,32.0,6.0,7.0,26.0,85.0,82.0,72.0,32.0,23.0,17.0,85.0,46.0,18.0,22.0,1006,75.1,29
53,,,Nandgaon,1339.8,25.0,37.0,11.0,12.0,4.0,0.0,0.0,6.0,2.0,0.0,0.0,6.0,18.0,92.0,49.0,24.0,20.0,6.0,4.0,1.0,106.0,62.0,68.0,62.0,10.0,6.0,6.0,22.0,25.0,6.0,8.0,698,52.1,25
54,,,Taket,1339.8,41.0,21.3,9.2,12.0,6.3,0.0,0.0,2.0,1.0,0.0,5.3,11.0,12.5,98.0,60.0,27.0,19.0,3.0,1.0,0.0,48.0,53.0,38.0,28.0,14.0,1.0,6.0,22.0,40.0,4.0,3.0,586.6,43.8,23
55,,,Dhargaon,1339.8,70.0,130.0,60.0,45.0,10.0,5.0,7.0,35.0,7.0,0.0,25.0,25.0,65.0,104.0,88.0,75.0,80.0,45.0,30.0,25.0,108.0,85.0,160.0,173.0,50.0,30.0,24.0,84.0,75.0,30.0,42.0,1792,191.4,30
56,,Peth,Peth,936.4,31.2,83.0,64.0,41.8,12.0,5.0,5.0,16.0,14.0,1.0,6.0,21.0,41.2,83.0,168.2,162.3,73.2,56.0,7.0,4.0,17.2,73.3,95.0,68.3,23.0,3.0,16.0,135.3,113.0,13.0,10.0,1462,156.1,30
57,,,Jogmodi,936.4,19.4,61.0,48.4,36.0,11.8,2.8,2.2,13.8,15.8,4.6,5.2,11.8,21.6,61.6,85.2,82.2,46.4,32.2,5.4,3.0,5.6,55.6,90.0,73.6,13.2,3.4,24.4,145.2,87.0,11.8,11.2,1091.4,116.6,30
58,,,Kohor,936.4,21.8,63.2,27.2,22.2,7.8,4.1,0.0,21.1,6.8,0.0,9.2,13.9,21.2,80.8,114.8,70.1,49.6,26.4,0.8,19.0,7.4,53.2,61.4,53.5,15.4,4.2,11.6,50.5,92.0,19.0,6.8,955,808.6,28
59,,Niphad,Niphad,118.1,5.0,10.6,6.2,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,11.4,24.4,4.2,7.4,2.2,0.2,2.2,16.4,9.2,11.8,17.6,8.8,0.0,1.6,7.6,12.8,3.2,8.8,195.4,165.5,18
60,,,Pimpalgaon,118.1,5.0,23.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,32.0,7.0,12.0,6.0,2.0,5.0,0.0,15.0,16.0,24.0,0.0,0.0,6.0,40.0,42.0,6.0,0.0,276,233.7,18
61,,,Ranwad,118.1,19.4,6.2,15.0,7.4,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,12.4,11.0,23.2,9.0,10.2,2.0,0.0,25.0,3.2,22.4,26.0,10.6,0.0,0.0,5.0,7.2,19.8,10.6,0.8,259.2,219.5,19
62,,,Lasalgaon,118.1,5.1,12.3,10.2,5.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,9.8,14.6,4.6,5.2,7.8,4.8,31.4,9.6,8.0,9.4,15.0,4.6,0.0,1.8,14.6,17.6,3.1,5.2,217.7,184.3,22
63,,,Chandori,118.1,1.3,2.4,3.6,1.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8,3.7,21.7,6.8,4.0,0.0,0.0,5.0,6.0,9.8,28.0,11.0,0.0,2.0,0.0,4.0,12.0,6.0,1.8,133.7,113.2,13
64,,,Deogaon,118.1,2.0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,10.0,4.0,2.0,1.0,0.0,20.0,12.0,5.0,22.0,10.0,2.0,0.0,3.0,7.0,15.0,2.0,0.0,146,123.6,14
65,,,Saykheda,118.1,2.0,2.5,3.0,1.6,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.8,6.5,18.0,30.0,6.0,4.0,0.0,0.2,6.0,6.5,10.0,35.0,12.0,0.0,1.5,0.0,4.0,11.2,9.5,2.0,175.5,148.6,15
66,,,Ozar,118.1,10.0,27.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0,44.0,8.0,6.0,0.0,0.0,2.0,7.0,18.0,22.0,27.0,4.0,0.0,0.0,19.0,45.0,11.0,5.0,304,257.4,18
67,,,Nandur,118.1,10.0,10.6,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,14.0,22.8,12.0,6.0,0.0,0.0,0.0,14.0,5.0,3.0,12.0,5.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,140.4,92,14
68,,Sinnar,Sinnar,152.6,12.0,15.0,3.8,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,3.0,20.0,63.0,5.0,10.0,1.0,0.0,2.0,12.0,10.0,14.0,16.0,12.0,5.0,2.0,4.8,20.0,2.2,0.0,246.8,161.7,19
69,,,Pandurli,152.6,18.0,28.3,6.0,6.2,0.0,0.0,0.0,6.3,0.0,0.0,0.0,5.7,10.3,68.4,38.0,42.2,11.0,5.2,0.0,0.0,67.3,33.4,36.5,42.3,8.3,1.2,7.0,16.2,20.0,4.2,6.2,488.2,319.9,22
70,,,Dubere,152.6,13.4,11.2,7.4,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,6.2,35.5,22.3,27.4,5.2,2.1,0.0,1.1,39.2,15.2,19.3,19.5,11.2,1.1,1.5,7.2,22.5,0.0,1.2,277.9,182.1,17
71,,,Deopur,152.6,4.2,6.4,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,19.1,1.0,4.0,1.3,0.0,24.5,15.4,9.0,10.4,3.1,1.4,0.0,2.3,0.0,16.4,0.0,0.0,140.7,92.2,11
72,,,Wavi,152.6,9.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.4,9.4,7.0,2.7,2.6,1.2,6.8,20.4,9.5,13.8,8.8,6.0,0.0,0.0,1.1,8.7,0.0,0.0,123.1,80.7,15
73,,,Shaha,152.6,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,6.0,4.0,9.0,3.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,43,28.2,7
74,,,Nandur,152.6,6.0,2.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,20.2,6.0,0.0,1.0,3.0,26.0,18.0,11.0,15.2,8.0,1.0,0.0,0.0,2.0,5.7,3.0,0.0,133.1,123.9,13
75,,Yevla,Yeola,107.4,3.0,5.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,12.0,3.0,5.0,2.0,2.0,1.0,5.0,12.0,2.0,22.0,7.0,1.0,0.0,1.0,9.0,14.0,1.0,0.0,128,119.2,14
76,,,Nagarsul,107.4,1.2,1.3,4.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,9.0,4.5,4.5,1.0,1.8,0.0,12.0,3.6,2.8,17.6,5.2,1.0,0.0,0.0,7.6,5.2,1.0,0.0,88.3,82.2,12
77,,,Andarsul,107.4,2.4,1.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,6.2,0.9,6.2,1.2,0.4,0.6,1.7,1.4,3.9,12.8,3.8,0.8,0.0,0.0,0.4,1.3,0.4,0.0,50.2,46.7,6
78,,,Patoda,107.4,0.0,2.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,19.0,3.0,5.0,4.0,2.0,6.0,11.0,10.0,18.0,20.0,4.0,0.0,0.0,6.4,16.4,4.0,1.0,165.8,154.4,17
79,,,Sawargaon,107.4,1.0,2.0,5.2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,9.3,5.4,2.5,3.2,2.0,0.0,5.0,8.3,4.3,17.5,5.5,1.0,0.0,0.7,7.3,12.6,2.6,0.0,102.4,95.3,14
80,,,Jalgaon,107.4,0.0,2.2,4.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,6.8,4.0,1.2,2.6,3.6,0.6,30.4,5.2,8.6,19.2,2.8,0.4,0.0,0.8,6.2,10.4,0.0,0.0,113.4,78.2,12
81,,Chandwad,Chandwad,145.1,2.4,4.0,6.0,1.0,0.0,0.0,0.0,1.4,3.2,0.0,0.0,0.0,1.8,15.4,10.2,10.0,0.0,4.2,0.0,4.3,2.6,2.7,8.7,16.9,1.2,0.0,2.8,18.7,11.7,6.7,0.0,135.9,93.7,16
82,,,Raipur,145.1,9.8,5.6,3.1,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,16.4,5.4,7.5,6.2,9.6,1.2,0.0,7.4,9.6,7.6,9.8,2.1,0.0,2.2,9.2,7.2,4.8,2.0,130.8,90.1,16
83,,,Dighwad,145.1,6.0,13.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,16.0,15.6,10.5,3.0,3.2,48.6,7.0,12.0,7.0,18.0,1.0,0.0,5.0,4.0,16.0,4.0,5.0,237.9,164,21
84,,,Dugaon,145.1,5.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,11.0,5.0,3.0,8.0,6.0,0.0,6.0,10.0,9.0,21.0,0.0,0.0,4.0,4.0,7.0,2.0,1.0,134,92.4,16
85,,,Wadner,145.1,9.2,11.3,9.3,10.3,1.2,0.0,0.0,9.3,0.0,0.0,0.0,0.0,7.1,33.0,25.2,18.0,4.4,1.0,1.0,12.4,1.0,13.3,16.4,30.0,4.2,1.0,4.0,39.0,25.1,6.4,1.0,294.1,202.7,19
86,,,Wadali,145.1,2.3,7.0,8.0,2.3,2.6,0.0,0.0,2.2,0.0,0.0,0.0,1.0,3.1,11.2,15.9,10.6,2.3,0.0,3.0,54.7,2.0,8.6,11.2,25.0,3.0,1.0,3.0,15.0,16.3,2.0,0.0,213.3,22.8,16
87,,Trimbakeshwar,Tryambakeshwar,936.4,31.0,142.0,30.0,36.0,6.0,5.0,3.0,7.0,8.0,0.0,9.0,7.0,34.0,125.0,118.0,66.0,24.0,15.0,0.0,6.0,23.0,70.0,150.0,67.0,39.0,11.0,13.0,45.0,81.0,33.0,14.0,1218,130.1,29
88,,,Welunje,936.4,54.0,165.0,45.0,45.0,7.0,7.0,0.0,33.0,14.0,6.0,2.0,15.0,67.0,137.0,126.0,69.0,61.0,27.0,7.0,3.0,33.0,125.0,137.0,83.0,17.0,13.0,23.0,56.0,53.0,55.0,38.0,1523,162.6,29
89,,,Harsul,936.4,34.0,74.0,39.8,29.2,9.2,3.0,1.8,22.6,19.0,0.6,11.4,13.4,26.8,86.2,143.2,79.2,44.4,17.2,8.2,0.4,15.2,88.6,96.2,85.8,15.2,11.2,14.4,139.6,120.6,35.6,9.6,1295.6,654,28
90,,Devali,Devala,198.1,1.0,3.4,1.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.4,22.1,7.1,5.9,2.6,5.2,1.0,15.3,0.0,24.2,16.4,9.4,3.6,0.0,3.4,5.8,9.4,1.0,0.6,141,71.2,14
91,,,Lohner,198.1,0.0,4.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.2,12.5,3.0,2.0,3.0,0.0,12.5,1.0,12.3,15.0,14.1,2.0,0.0,2.0,5.0,7.0,0.0,1.0,125.8,63.5,12
92,,,Umrane,198.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,2.0,7.0,7.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,76,38.4,7
